Unnamed: 0,Unnamed: 0.2,Term_id
burgwyn,49296,-327490757637322941
ludwika,49297,2520650927290899042
jędrzejewicz,49298,-6591949509060830987
1200mile,49299,-6530290228122178982
speedier,49300,-7059169047914800139
militaryciviliancommerci,49301,3493623741986178969
densuș,49302,2521789205271126440
stillus,49303,6509690017392632075
piecem,49304,3986985837118681282
sarmizegetusa,49305,-3611441824086431259
ulpia,49306,-519703194127917903
kosta,49307,2017555704951501467
stivakta,49308,4189013928042691832
kato,49309,-9065617525929154655
kastania,49310,3543716904826109842
parnona,49311,-2167631607155914987
3000000,49312,-8539294708233307809
dolichopodo,49313,797085506380340351
locustlik,49314,6030728964842215717
longburn,49315,2078609711406474103
secondplac,49316,-6615125584664518
stagehand,49317,-5300278068395526048
safetyvil,49318,-261903897717893207
cordova,49319,-4771930893770065716
threeplu,49320,-5210482183648650231
slightlyoff,49321,2417460497590027175
authorship,49322,-8542924469167611815
burleigh,49323,2560591047876775973
artistl,49324,85793700259182948
kayakbuild,49325,7423718144787265267
ispi,49326,3534046544788348996
warcraft,49327,-1911764014353746221
fiftyfoot,49328,4576717402787253243
tablecumcatwalk,49329,-8332905187327784652
quick…lik,49330,5021244933400431511
achang,49331,-1953411471213672164
…low,49332,1362697669957832000
moon…feel,49333,-3116794104084015205
pull…and,49334,247296995130962473
fyi,49335,-7785595743206385770
salaryman,49336,2411783078084446371
torukoburo,49337,5879045523569448125
semileg,49338,4190017880086404776
yakuza,49339,9098733435637340003
bathbas,49340,-5915771132165072990
halycon,49341,8482707508860735657
playingcard,49342,-3164495728233929982
toothless,49343,-9092356887198595129
ozymandiu,49344,8118959822193721528
haughti,49345,-331169608043522757
mademoisel,49346,-5098128098857915161
bestial,49347,-3212699913306183697
bullman,49348,7982388381801709318
gortyn,49349,-8073787260410734699
labyrintho,49350,9128495286652674063
rooms—on,49351,-6766108962138747368
begin…,49352,-6701720206196908242
matmâta,49353,4178847065710707422
punic,49354,3617939145889722937
vanni,49355,7836672184219745287
covidera,49356,4196871613152248364
pix,49357,-3372103002738290505
patisseri,49358,7331468828348109347
pixomat,49359,-5204459875060817779
wakerhaus,49360,2371084662453697064
urraca,49361,-2502067981201153700
postmeal,49362,-8800854834466501536
contactless,49363,4633949452521843585
ameli,49364,7869649293599384418
brûlée,49365,-4126664405514452709
mouss,49366,4355754539025287102
incognito,49367,6104698021437104283
streusel,49368,90198620761000621
conserva,49369,1320790732978344107
augment,49370,-945444406977591948
stilllif,49371,8835288691651165733
recentlyopen,49372,-8203832710213455103
kendeda,49373,-4783445310637646673
joist,49374,-8429015002373357035
140yearold,49375,3875252609932607260
pavementlik,49376,807270256486536861
alvar,49377,5319654549222506332
matthaei,49378,-1752824260346832476
unattract,49379,1803832958660829964
aircondition,49380,-6326195315021602722
beechmapl,49381,8108718948211708530
treefern,49382,-6272936274595709556
symbiot,49383,8605644595297394058
antplant,49384,8847838585506089679
mediterraneanlik,49385,-8289160375688208924
stonemimick,49386,3138824707811160559
ribbonlik,49387,-102992619539851336
welwitschia,49388,4725591276250830
lh,49389,5569310794950068817
selman,49390,-8968803297997195479
matter—flow,49391,4670722949138842718
such—it,49392,2544237224041088757
moog,49393,2881930503846902824
nowfundament,49394,-3268981398407923060
synth,49395,-2312008901239348653
monke,49396,-8449564329841137003
grammywin,49397,-5476814137105821830
switchedon,49398,2207032365151977949
moogseum,49399,5010944722425992270
1400squarefoot,49400,-7155403202207074714
theremin,49401,142336175932226955
waveform,49402,2557053284704133040
workbench,49403,5134376145879488401
late1960,49404,-385451830067049319
uplook,49405,4003765301343557596
aviationthem,49406,-4875707185123349192
suga,49407,-42859458316546391
pictures—of,49408,-6738087824821530927
seichi,49409,-8625498648013584583
junrei,49410,-8333565998382046730
butaitanb,49411,275793668489977370
starcross,49412,6787918762281931076
mitsuha,49413,-9049609019752144850
taki,49414,467166611052558717
redcarpet,49415,-404215521881287938
need—card,49416,7912572703610490028
fatetest,49417,-5879939104324435444
jumped—from,49418,6070049100140289961
canyon—and,49419,4428300992774580719
djúpavík,49420,155823174520520362
period—when,49421,4248558408317712267
newandimprov,49422,-5873679259310911369
húnaflói,49423,3003687233814994166
sigurbjörnsdóttir,49424,-3724191831336550072
ásbjörn,49425,5502539052748435908
þorgilsson,49426,3367114519137946283
ró,49427,9190239380886301609
14°25,49428,-8884303415110357998
17″,49429,-874200469545744331
prime—although,49430,-5889059718052781193
sharecropp,49431,-5087340862040837505
land—though,49432,-1699561761778660950
dyess,49433,-7157291935551647672
time—h,49434,-6525794050644628052
traquair,49435,-2227221945437555638
house—,49436,-1827771100072221774
house—hav,49437,3029069056562908641
steekit,49438,-1835764727020660861
yett,49439,-3493709267876789019
unstuck,49440,7638297209429445126
beartop,49441,-3396920098886268497
dynasty—a,49442,3511408180974431056
eriskay,49443,-3801877658632312296
clansmen,49444,37903427007950167
10000milelong,49445,-1689558662955885174
万里长城,49446,-8678810849061638777
chenjiapu,49447,1201042976352585905
qinglongqiao,49448,1920064609390366653
shanhaiguan,49449,-3024410597550107042
hebei,49450,-4020044178388243843
bohai,49451,-3307882043270747385
glutin,49452,-8994780315691619571
jonbenet,49453,-126321419650039768
halfsist,49454,603524131688577459
mary—or,49455,-2239983108686006501
marion—meinert,49456,-6370629365653507493
geoscientist,49457,-2378671203049604604
xenon,49458,2397974568858698167
chillicoth,49459,8583774674678632778
oncedecrepit,49460,4616698253373115775
tabacalera,49461,-2701717973936012098
lavapié,49462,-1365068801591716836
mehm,49463,965980846689322538
selim,49464,-494540696659133786
murad,49465,8581033568774243297
i̇brahim,49466,-4433848979454286463
mustafa,49467,4099364693525092667
fratricid,49468,-1982919215541640778
teufelskanzel,49469,3621599066344144728
hexenaltar,49470,6241508235999498000
mephistophol,49471,4863062595817765923
yusupov,49472,-5463626207462715809
rasputin,49473,1312738728474581013
unkil,49474,3926441813890460616
grigori,49475,6568612148396967631
hemophiliac,49476,9155877345787291855
botch,49477,-5100565604571088930
pavlovich,49478,-122018398509630755
purishkevich,49479,-2947882685766389894
moika,49480,3193371574433948729
irena,49481,1804572527312463368
cyanidelac,49482,-4299220095516953987
malaya,49483,982448763243401172
nevka,49484,6643363650490824421
mahathat,49485,2861010963501264016
mongkut,49486,-2443060427950379063
mahanikai,49487,4073577330848154348
matergen,49488,-3845428011616674361
mehrooz,49489,-5222471952832056056
zamanzadeh,49490,7461909416353427713
arnsid,49491,4177159828772034162
beetham,49492,3389282422846287639
coffinhaul,49493,6107479908290469179
montrealbas,49494,4687542708220058198
heracl,49495,-8563690386621213118
hesperid,49496,725324280925356816
lixu,49497,145103665752468559
larach,49498,-7194006274191760674
spartel,49499,-6891561643156308373
wadden,49500,-7578076243960749290
intertid,49501,-8556091751606729465
frisian,49502,-4722481128236128953
islands—texel,49503,4973484436215904340
terschel,49504,7391029221905166817
vlieland,49505,-4768071194536008903
ameland,49506,-7462627234101366245
schiermonnikoog—to,49507,-1872003533470409595
wadlopen,49508,6639183089972454290
money—equival,49509,-3316636991712710610
midleton,49510,2111923753359936486
bailick,49511,1989069048892562565
pentak,49512,-898816907626608976
doolough,49513,-6686718069355852335
mairi,49514,44946697337381069
stickers—th,49515,7220738049097069189
alberternest,49516,2847429793473190193
carrierbelleus,49517,-1743663523353388370
gourdlandia,49518,-2790406509787441609
ottoson,49519,-910273364235616920
cabinlik,49520,1223332546657881908
midwifeturnedartist,49521,9145725752294864757
gourdlania,49522,-1811011033455712338
pepo,49523,-8075946612635460617
gourdcarv,49524,-7674286211253165938
experiment—ther,49525,-3228124941405883627
gantt,49526,-355075412133622724
myna,49527,-1262022360541816583
longhous,49528,4222679785504337021
dtb,49529,8415172156269023199
wola,49530,-30950154808075253
compressor,49531,4854141308698471065
old–delight,49532,8700939247908483482
museum–th,49533,-3638148185593618737
museum–which,49534,4432337842950718700
charge–ha,49535,-1246607666222314413
frogmen,49536,1677639133628894053
militar,49537,-6839216860410272102
antiaustrian,49538,6119710911825307283
paulsbow,49539,5969326319998638374
poulsbo,49540,-1319830123851976162
sluy,49541,-8402298643492801377
highlytout,49542,-4711630237990394229
sarajevo,49543,5754959618089162019
bobsleigh,49544,8216617471670908866
1300meter,49545,-3878852882734181386
luger,49546,-5957705430843177142
kizhi,49547,2847446211310455063
karelia,49548,3324291103445560718
onega,49549,1298208725662894784
pogost,49550,-780998388601550241
22dome,49551,-3947505335564238125
ninedom,49552,2140588640472531552
intercession—and,49553,1160355686251273690
belltow,49554,876192436522314911
17131714,49555,-6785245413033397260
postmediev,49556,-5067460490291835061
anesthesiologist,49557,5226680739834970038
moorishspanish,49558,1795447045069136103
insens,49559,-178100923547484006
mdcccxlvi,49560,-647409533587590594
2226,49561,-6556921240054743139
spokesmodelminist,49562,5491400168516335838
biospherian,49563,6554632291577993385
19851986,49564,-5519173010137481497
nikovtim,49565,6485055195805797551
galleryturnedwed,49566,-5177950266229132993
berbati,49567,3314778427823610667
prizewinn,49568,-7940308164718621741
stadshuskällaren,49569,-6049955924541379216
bilberri,49570,9082670279257444164
bavarois,49571,6477206429932513733
greenandgold,49572,3771430522777606420
fêted,49573,8058455068146718520
d´artichaut,49574,-2236116818761445415
poulard,49575,-7970201178614353116
fermièr,49576,-3542527814809184669
duchessstyl,49577,-6550010388612288088
sek,49578,-372508578476661021
peerless,49579,6677404058329541056
bova,49580,1345645031717246159
salumeria—an,49581,5858332120953416027
sandwiches—ar,49582,1355815059101340109
pagliuca,49583,7723860364058310711
salumeri,49584,2466000426028840653
salumi,49585,1418988514599148117
—includ,49586,-3960697206524098793
prosciutto,49587,-6544402155085715629
mortadella,49588,2572295614154633874
salami—within,49589,6463563121616439605
govinda,49590,4805894914968250093
milkmaid,49591,1211532124636478788
unfailingli,49592,8284291289292772764
ramabhadra,49593,3342479541544878083
prabhu,49594,7008262755957838422
rajma,49595,5504566026691553586
kitchari,49596,5610967632020154217
pigeonhol,49597,5738786175578577169
nonindian,49598,-4113436736537765147
parmesan,49599,670948794093044679
inflam,49600,2904816277455728560
proselyt,49601,1234109623258081337
21foot,49602,6719036319633379927
burli,49603,3650793846178792988
virginiabas,49604,-8804059255050306360
wollard,49605,-2305669070152390006
sigma,49606,-971489244200447620
ponybas,49607,1747830525544617751
luxor,49608,-519482534111911314
machine—and,49609,-9069337023603910264
parts—i,49610,-754374414140646133
derek,49611,-2291689881301851980
pare,49612,-6423611790484266935
switchblad,49613,-7297217184539124998
17step,49614,-2069245222512097325
welldeserv,49615,-4139021175371416211
naiadi,49616,2318949458475240340
flavian,49617,6736426593642430845
lugar,49618,3187398460511430628
peden,49619,-381756867181241677
peden—also,49620,-1613071311988340961
peden—,49621,-6253923851856824095
mask—on,49622,2310221587023580393
recarstruct,49623,-1586861978048351449
ninefootdiamet,49624,2025280871540469059
keni,49625,8633241649607285431
samà,49626,472483690881564255
marianao,49627,2420358404612908174
pavelló,49628,6858806322642800361
lloro,49629,5205669585029759901
palindrom,49630,733001606800132796
multival,49631,-5456556870854496412
read—or,49632,2627643865732444963
together—th,49633,-6902409861771191215
gevrian,49634,-6220573770516060073
melam,49635,-1532615280079466938
did—th,49636,-8618942735463999261
objeto,49637,911051175589314070
modo,49638,2042310704981727576
bouillon,49639,1841245000269404639
advertori,49640,-3843272025289549796
regularlyther,49641,-4734676846685358209
multiyear,49642,2722125725020790924
backandforth,49643,-2562453337142976508
firebox,49644,4125816743302634956
fritzschumach,49645,-5585322855260502487
sperl,49646,1082907303760321591
binetarium,49647,-6254358590353906534
boxlik,49648,5904453988436055077
good—or,49649,5182136261329449016
paramed,49650,8430593221968594483
fdni,49651,813661161559206005
primal,49652,-7676753355316539053
nyfd,49653,413557905729213930
amélia,49654,-5758249967239176929
behold—each,49655,-8771587541145008144
16th19th,49656,-5541738069797964514
centuries—not,49657,-8464455803941912269
ganson,49658,6325234810197748899
sisyphuslik,49659,-466675418784777294
grottobahn,49660,2783510802051902747
disneyesqu,49661,-3827916457630256167
christmassysound,49662,-3596483189578738573
monstrouslook,49663,8271294132314624216
snort,49664,-4374792672534764145
chassi,49665,-1912388930859513880
freestyl,49666,-8905919723097644129
rollov,49667,2381524254500539418
shamu,49668,-8233674290999498067
passengerstyl,49669,2470919905340212509
homebas,49670,-2597382864483940340
yachtfil,49671,4933748595893596704
olu,49672,8637301525846235054
deniz,49673,606822964550735788
karmilasso,49674,-7406666475360725722
levissi,49675,-5707599431560062440
sanudo,49676,8522450033503574576
karmylasso,49677,6027701312703736445
grecoturkish,49678,-4827439664230053943
1919–1922,49679,-2800026889196945994
kayakoy,49680,-663113875088470575
warravag,49681,-4963940029676770150
landrich,49682,2960753893652606564
fridtjof,49683,-2439694482738199630
nansen,49684,3056680870317854969
bernier,49685,1592285084626585902
karakoy,49686,-5476616217757186371
kayaköi,49687,7313951065320151188
haw,49688,6842247160946055101
singaporean,49689,-5802845220601023178
ointment,49690,8667326087318424664
aches…,49691,5999514257429503898
controlradar,49692,-8510199529673721770
ha26,49693,-4645880313091719246
meshomas,49694,4691242972210113090
hatchway,49695,8995538089548828873
kenansvil,49696,545579458808522483
boren,49697,-5196202351446321358
axton,49698,458787633756981759
durden,49699,-6391707404407310858
alvin,49700,2704706292819683169
krolik,49701,-1955710638168260839
paint—th,49702,-5463069020083076705
museion,49703,1583254172397753394
calleri,49704,6394888931716974806
avon,49705,3087924451669575894
anaphora,49706,-8311679895841607167
halfdan,49707,7393849793152677595
norseman,49708,-1709703457194082043
kievan,49709,-8788864318996539874
ru,49710,8246074357043132405
hardrada,49711,-8939862037862422792
oathdriven,49712,2583328118504786663
albi,49713,-119582094985838584
tatacoa,49714,2687104355760200041
villavieja,49715,-1179606120883990357
huila,49716,3082932114455037026
ashi,49717,-3389608151394167334
muslimmajor,49718,4543376568573779148
apartheid,49719,7888601700108007732
kaap,49720,-7452019417315043666
unabletopay,49721,3217710924985084475
richlycolor,49722,-1877219850676713814
historicallyuniqu,49723,2114500375060122533
hamelin,49724,2088282108294123162
rockstrewn,49725,6183049406647561809
rocklik,49726,7819393003702564753
stromatolit,49727,822894610513472395
photosynthet,49728,-7817432111362120052
reefbuild,49729,7995634668573594683
mucos,49730,-9133992277748283542
05mm,49731,5034501359224638391
suckley,49732,5507927329322484191
wilderstein,49733,-7131799543923823016
missi,49734,-3198934160002384231
lehand,49735,-4373784977281045720
cp,49736,8210524411772123897
fala,49737,-787711332666349310
thoughar,49738,-6099787369825437926
yalta,49739,-2922629505247684127
verapaz,49740,6324434642436033728
heartiest,49741,4036473101020911060
semuc,49742,-2393243706415750457
champey,49743,-6510933584614419576
cahabón,49744,-3058882988320778957
south—a,49745,-8303120654018000178
discovered—and,49746,-6226885464662901570
twobytwomet,49747,7658489710996261558
9370,49748,-6513879742358604045
tons—th,49749,-4004517627171935658
buffalo—thi,49750,845139940687694636
gunnite—a,49751,-3248538512063471120
cement—ov,49752,1986792072134380040
buffalo—includ,49753,-4924342596183581238
buffalo—and,49754,117657586653925538
coalman,49755,3947021585781502840
hosier,49756,109455148025511133
rosecolor,49757,1321247611967476717
rosesc,49758,-9059455738610068097
wonk,49759,-7352124570513432016
migration—y,49760,1028112272299555756
snif,49761,4034580045264029581
ordinarylook,49762,-2419363744878444911
nationbuild,49763,1698795104150431787
threecours,49764,-7289557525701748671
prixfix,49765,9071852321353911600
pocketknif,49766,-412672267452607931
frontfirst,49767,1457937411584843006
bockenheim,49768,-5526295701643701744
zbigniew,49769,1475182690011919766
pininski,49770,-6287748345200476936
9066,49771,1605259609653497132
topaz,49772,-4150710543826751207
conscript,49773,1429901685870780357
detaine,49774,6396066908479334202
tatsuno,49775,1996805182846225193
zaprud,49776,-7498735529576556080
frederica,49777,656558161675877874
skillet,49778,3802169463826231859
tenleytown,49779,2584349615256370222
409,49780,6674292204076774684
underman,49781,5979249338414649721
jubal,49782,-569198046665045991
cartwheel,49783,-7849598645917813680
lineofsit,49784,-1819954805186230473
spatula,49785,795898438659787625
antioquia,49786,4035087574553776178
esplendor,49787,-8479716629692639978
shinran,49788,5018861352606076444
préfet,49789,6010410275225133950
lépine,49790,-2628031469789274416
berthillon,49791,-1564563666697884325
anthropometrist,49792,5921596712071648712
pranzini,49793,5404589926736018085
saintcloud,49794,-6274755480705562165
overburden,49795,3333070818081577237
genoves,49796,688949610354516144
barabino,49797,-9139320032347639217
staglieno,49798,-5390026567385648381
monumental,49799,-3546322630738902641
camposanto,49800,6013019173539459825
boschetto,49801,373888238165862135
inscription—for,49802,-4249887121685855130
guiltless,49803,4644926615795654957
paernio,49804,-7849452924891994373
caterina,49805,1339882131407937117
campodonico,49806,4946349867888838809
nutsel,49807,129173595392542580
8100,49808,-7979562194575559875
waterrich,49809,1663814693287455349
6100,49810,6469137168150548992
marlett,49811,3709998454166574283
schussler,49812,1931268527095189397
4000foot,49813,-4129876560484736700
washo,49814,-8681919937832274146
jacqui,49815,-737863859735908634
apropo,49816,-3471720898228305458
rac,49817,-3859756960237964977
rezanov,49818,7811807134465073632
bret,49819,-3181589217743328705
avo,49820,-3227975502094882611
aleut,49821,5871164765703004445
megazapp,49822,-1914979098733031089
occoquan,49823,8263953180181342082
signbear,49824,-4653099570142482426
hypocrisi,49825,-1211927118111473001
rancid,49826,1197227056738911357
lorton,49827,7011219395584647089
firepron,49828,8145162470628603079
unhors,49829,-4009621036475193299
intralibrari,49830,3052124666764693954
locgov,49831,4254365748260889851
fujigoko,49832,-388182592445485643
yamanaka,49833,4805546458394332045
swans—both,49834,-921982191733029275
yamanakako,49835,4406381407665823227
birders—particularli,49836,-2312293523200548228
thing—that,49837,2508475259122058135
swanshap,49838,2295477415718190390
blueschist,49839,512414821553439680
mammuthu,49840,-1053498372296629844
columbi,49841,-6276378316251231956
gusti,49842,3732758979686821482
langdon,49843,-8638569561063172497
chemung,49844,130633528156525552
isleta,49845,-2653537444707671273
padilla,49846,-4679385805892853544
presbyteri,49847,2264022123948776054
63yearold,49848,1769931651981715703
devarga,49849,7756807029644130054
134yearold,49850,-6196557870992429063
docher,49851,-6571764952990281741
golp,49852,6762891545796735705
gangren,49853,-8370725486838819042
satisfactorili,49854,-7940278633932582804
glasscraft,49855,-769513049422829342
radiolarian,49856,4859355155438404183
570,49857,4171392663097112521
rakow,49858,5636993342822196412
breakabl,49859,265024828876133551
gonjiam,49860,-3028036464639317809
freakiest,49861,8191435244445424468
fakelor,49862,52663498051206266
anatomicallyaccur,49863,7490881729450179517
10000pound,49864,1724900755701236418
brier,49865,7051679688035328518
donham,49866,3521081377050262830
underwritten,49867,-1889583286266785330
competition…,49868,4043818270932338715
30bison,49869,718949338955663705
hawkish,49870,-7254765546225446380
turchi,49871,-216060476645317600
realmont,49872,6785284718701988913
agrigento,49873,7199285316141538441
caryl,49874,2579823143857068670
milano,49875,-5945910499414085169
marittima,49876,-9102140660547597292
notquiteindoor,49877,1070364645657493469
notquiteoutdoor,49878,-3549557086115062915
blu,49879,-1012940904416944158
innocuouslook,49880,6490599455913892870
shifnal,49881,-8808306106461949283
caynton,49882,-1338243807138719349
wpn114,49883,5868143955543196912
selfrepl,49884,-7061279198917735213
replacement—mean,49885,-8416651107057511915
whole—prometheu,49886,6492733145059813388
statuerestaur,49887,-4766285509079393304
mammi,49888,-7181417029303596053
darkskin,49889,3169001602061697408
28foot,49890,-2312334745070559320
minstrel,49891,8025978311068435678
płaszów,49892,7745501923026930585
schindler,49893,-1366720333247854926
weatherresist,49894,9001093300357924613
uncar,49895,-289245477133861416
payomet,49896,-520002173216878513
rpm,49897,1290560176176496786
whelan,49898,9222360476015757154
arci,49899,-628962061006585660
mcgee,49900,-9222132253902370078
toyotomi,49901,3497864568469988433
hideyoshi,49902,-2821848606892436986
1592,49903,-8709562340305087844
mimizuka,49904,-9177658629944409571
noseless,49905,-9173032855563310857
høkøji,49906,5647276166819124351
hokoku,49907,-138203397682847614
freezedri,49908,-2248766436370914470
ötzi,49909,-5477638656972307900
otzi,49910,-4831087226088973634
ötztal,49911,-8044073354428213965
reinhold,49912,4341135261927425020
messner,49913,7593354099789984330
5300yearold,49914,-7943748185517227613
antibacteri,49915,1364657632859895345
chamoi,49916,5677284191235714503
bolzano,49917,-4486597175552630366
richfield,49918,2305038923634536843
1968—save,49919,-5995159171402916599
bayer,49920,-4204007827278906940
arco,49921,-565579295666860779
residents—l,49922,-9079317594950211148
ellis—mad,49923,5190404482222644288
hoc,49924,-5657715181465051573
centerpoint—lik,49925,-194746363739748082
wheel—stretch,49926,4656335088897728064
easton,49927,7637575372321411835
cey,49928,9158851125595453166
minneola,49929,8442829466472128811
campfirereadi,49930,-8987748807593702171
bloodcurdlingest,49931,-8552196022053410692
fruita,49932,-5456026661398537080
preen,49933,5377325476085431923
jugular,49934,6228246354855228364
eyedropp,49935,-4248942209449367302
commentato,49936,-5100411098794794029
75year,49937,-6340005677205259951
sadder,49938,6931321201756875263
helpless,49939,7139035616325339500
drottninggatan,49940,2597414131687673618
strömgatan,49941,7713103252362609600
kulturhuset,49942,-8921059336885335207
matacumb,49943,245776237122400254
shipbreak,49944,-2291971344166591191
houseman,49945,-6584840134209708829
housman,49946,1252904484493184062
perrin,49947,1255823584738626744
tjentist,49948,3621171298246113876
sutjeska,49949,7818204074059039094
yugoslavian,49950,-8034732113435915367
sassafra,49951,-1002136092768870078
3533,49952,8915527547219239328
vocationaltechn,49953,6192452898178063574
hipoint,49954,6285656618436835448
664th,49955,1958458438260996251
earlywarn,49956,214566016322980881
shahan,49957,1192146439086152071
béxar,49958,-546628805367196494
frano,49959,146497489009183500
kršinić,49960,-4248176038714465620
alternatingcurr,49961,-8999676685972701774
nowdorm,49962,-4940658129696660789
chaplinbas,49963,-7632031531919858294
–direct,49964,7637042950099708589
umbra,49965,4435281685994496064
analyst,49966,5205097512632128766
woodandbeam,49967,7777960888390530879
installationbas,49968,5002734157596607918
minn,49969,4841711173156055984
15scene,49970,-404487964480019769
jeanmartin,49971,498486094370273183
leçon,49972,592447474775340778
matin,49973,-2235092397009026636
hypnotis,49974,1975896418804197000
tourett,49975,7548415715481583239
micromuseum,49976,-5236186349314110379
daikanyama,49977,4220780559858530501
sei,49978,-1612753661046894741
watanab,49979,8187728410631043978
elementspost,49980,8676597463756780723
then…,49981,-2655061504623856759
hubbardton,49982,-5597492794372298064
meadows—to,49983,8929429828957227440
larf,49984,7777153925008365523
vauxhal,49985,6507069202449055
binni,49986,1706280534721768395
fitzmauric,49987,-8194269904010620388
spicer,49988,8911169108717612398
carrington,49989,-3963633665015951182
pomeroy,49990,-8776237563640135616
erosion—th,49991,4615579871870644119
features—two,49992,1987837561601328121
manx,49993,3788546672429354339
shearwat,49994,2810124405842706322
necco,49995,8796726201348038130
wafer,49996,7701720024464346631
palecolor,49997,5203117643733517250
confectionari,49998,1891956751544771653
nosesear,49999,2945906039991048162
townwid,50000,7650498286838464769
grater,50001,-3826182036033217680
sculpture—al,50002,-7109447833591408902
casselman,50003,6849156659145164993
shriver,50004,503790369731603988
buckel,50005,421117539143917871
periglaci,50006,-1314763549779020367
1900014000,50007,59745209848266447
protrus,50008,-5178554631511768477
12500yearold,50009,6435601953831176680
mineta,50010,1840797555119703284
freyja,50011,-3105103501950780208
bardel,50012,-3250028783852868738
piedra,50013,-3547083634917888201
either—they,50014,-4026550806561974516
first–they,50015,-7362324269342234970
healthobsess,50016,5315235467680136665
lyford,50017,2891678898215031152
hilarita,50018,6314965904668206426
crenel,50019,-3967950291629482731
home—now,50020,8714231535512160746
landmark—wa,50021,-8175460364449773215
frankvil,50022,-7474566572303875814
begum,50023,1567161555324965015
plata,50024,8965259387650078681
richadson,50025,-6137101191089582985
time—rain,50026,-4171850423169398843
shine—y,50027,4072829731131468411
overdon,50028,-4143622464350616137
nowpopular,50029,-5286909950601034166
bruxel,50030,-2435558071412271748
8meter,50031,-7734572504419423267
bassin,50032,-2853185540735471874
insidien,50033,7988775968242891385
margini,50034,-6042480609290255634
huiu,50035,4619659301627574582
fonti,50036,3550531134307213341
aquam,50037,4262504659405009840
nobilitavit,50038,-533689854703880699
libato,50039,971199216581557797
platten,50040,4342285647051830491
delicatelook,50041,6793589953926999802
erdpyramiden,50042,4817140541796620580
oberwielenbach,50043,-6380723854895528157
sanibel,50044,184346451286260460
waterbird,50045,977165653213275953
krispielik,50046,-7321208605415710532
momentari,50047,-783773969308103012
9932,50048,-271318225208627400
ºf,50049,-8620601181766871608
nonchem,50050,5195142760519509571
jn,50051,6039233909104897496
manitowish,50052,2558943335569611006
wanatka,50053,-8397379134894891807
threatened—enough,50054,3419403458488819364
purvi,50055,6721528917107870392
pugnaci,50056,-8665126453885902402
bloodier,50057,-4457107198762166852
190104,50058,3077739156136130806
10am,50059,-211564161685160376
12pm,50060,-1004914677972798214
waddel,50061,-8521818531161001528
cayo,50062,-5813410114398060088
primatologist,50063,1018972106595594151
beststudi,50064,8350776827316885995
industrialch,50065,-4161110668316191083
pillowcas,50066,-2722087992425399760
megacomplex,50067,-5674755209058311324
aborough,50068,2249540970260900740
blatantli,50069,-5312764389139928661
2o16,50070,2684726111488008881
comiccon,50071,-3873274269372383943
unnecessarili,50072,8496588193727578749
retort,50073,3696323847123896237
side—that,50074,-7605260413009638520
imprec,50075,-8944121885404033132
militarili,50076,8997116279728728804
woosh,50077,1199720569097505478
bugfre,50078,8522748597425765798
anishinaab,50079,-2411748540748384804
nondestruct,50080,4173192933624323046
building—though,50081,2313856854082377400
tastebud,50082,6428975035999263979
vacuou,50083,-2561551802310625449
germantown,50084,6010371268029114927
wispi,50085,4817505918685744488
earthoid,50086,4562233944431054947
freudenberg,50087,-498941646491874251
schuetz,50088,3394251853720688087
scheutz,50089,1752871724838370645
twiceyearli,50090,-4872977574383956979
nai,50091,-8237292076317635119
sensoji,50092,-2606307325438628966
naku,50093,507539650017010234
sodatsu,50094,-3401498895521035654
cryer,50095,3545226081479285487
fjarðabyggð,50096,3108029642866227033
eskifjörður,50097,5653215843660973568
randulf,50098,-4427930336524693262
stillunmad,50099,8578445608583350719
mara,50100,3541419137289045038
saltrich,50101,8638102618664061238
1352–1354,50102,2921671105859593902
rohan,50103,3618203913930267640
facepl,50104,-6638717094364411276
kummakivi,50105,5663340238474764430
puhi,50106,-4948519229199851259
lave,50107,-8309503717868542732
cahuachi,50108,1105779235205537723
orefici,50109,-4279923219621846410
helain,50110,-389339557689518135
doré,50111,-698813801523875754
castbronz,50112,-4626742873283712796
poèm,50113,-2493000945433430565
vign,50114,3042025754071389726
nibiru,50115,-5615428612387547583
apophi,50116,1407431698136171227
2029,50117,-6937742946548108696
90pound,50118,-8042781064811474703
anarchi,50119,-2289359431294326281
172200,50120,4843923531699150606
150200,50121,-1913078646291434410
chamberlin,50122,-9026264297712107352
recoil,50123,1438333135501006928
minefield,50124,4167251189157351513
barbett,50125,2989922298630244206
disarma,50126,6711215735033607928
riemann,50127,-6233185080914347163
thermodynam,50128,9146818899619371575
beaconcrest,50129,-947728186559088282
snafu—th,50130,-3016458694457879008
villier,50131,8788414908895414493
mid19thcenturi,50132,-1577435337243280759
oncewatersid,50133,-1121004583014053213
hildegard,50134,5894563466708844934
pressedglass,50135,3990980652715997605
wonkastyl,50136,-7371145278931254881
gustavo,50137,8635273109662073429
otavio,50138,-614394686755235495
pandolfo,50139,-1246270481608217878
osgemeo,50140,3997929189392875898
thetwin,50141,9001399171643398246
undercoat,50142,-4058020801091218635
yue,50143,7516514553957660117
minjun,50144,-7585115878215121580
lululemon,50145,1409437301066063958
wheelchairbound,50146,8473543310889810517
1600squarefoot,50147,4591215565444522325
7footthick,50148,-6893258443960468364
hopalong,50149,896921345556442368
revisionist,50150,-7686845296435942493
gunga,50151,-5136318250974053009
rocketship,50152,6536175453642099294
xm,50153,5926697016652534674
bwestern,50154,528922496027474477
unchain,50155,6139186366746978641
